,obs_gdp_growth,obs_gdi_growth,obs_cons_growth,obs_inv_growth,obs_wage_growth,obs_hours,obs_infl_pce,obs_infl_gdpdef,obs_ffr,obs_10y_rate,obs_10y_infl_exp,obs_spread,obs_tfp_growth
2010-03-31,-0.46693677712319925,-0.46693677712319925,0.16613305948477386,-1.6144870409047711,0.18017614976339047,-45.738103151372506,0.3816853079085736,0.3816853079085736,3.7058767577220832,3.7058767577220832,0.44084265623911456,1.8951552815983925,-0.16972554970482548
2010-06-30,-0.7292175250939115,-0.7292175250939115,0.11365617368874588,-2.4125986930799703,0.0952084212711828,-46.03340282137825,0.367887877542484,0.367887877542484,3.681600916129339,3.681600916129339,0.43394393650926244,1.8714444771426502,-0.189308664420161
2010-09-30,-0.8107129193015172,-0.8107129193015172,0.08649747423726041,-2.6131311691419077,0.023090367316550255,-46.112096825906505,0.3427449527889057,0.3427449527889057,3.681357663264827,3.681357663264827,0.4213724786338126,1.8828881653604406,-0.21184458572576412
2010-12-31,-0.9164819954745068,-0.9164819954745068,0.013281609832465449,-2.6841546779439964,-0.03988997210364746,-46.19555518987582,0.3391035705255822,0.3391035705255822,3.68780844112609,3.68780844112609,0.41955178304582497,1.8647355842877744,-0.22041071242739277
2011-03-31,-0.767858479212227,-0.767858479212227,0.09488066215203719,-2.3794471100254895,-0.06809097733754264,-45.994799513797105,0.3318705069951842,0.3318705069951842,3.677138731505422,3.677138731505422,0.4159352556923886,1.8677119627560048,-0.167187568059767
2011-06-30,-0.866657743393996,-0.866657743393996,0.01722825208329843,-2.481607919891727,-0.14539857391567976,-46.289638796699286,0.3319933975875011,0.3319933975875011,3.68772448431771,3.68772448431771,0.41599669662090205,1.8722262932663416,-0.20420904049628608
2011-09-30,-0.9013600723492335,-0.9013600723492335,0.016534087231815306,-2.559542959363292,-0.14376266046722364,-46.08125791735877,0.30886757220271427,0.30886757220271427,3.6766134862793325,3.6766134862793325,0.40443378825247717,1.8817233444798553,-0.21401602926872307
2011-12-31,-0.9076063566905571,-0.9076063566905571,0.026393459604914557,-2.62848654637408,-0.17268889273908036,-46.36203863754558,0.3174966296908727,0.3174966296908727,3.6822906915909672,3.6822906915909672,0.40874831271582746,1.8502026167910777,-0.1819828768968669
2012-03-31,-0.9354323031806938,-0.9354323031806938,0.020595790653570777,-2.817747822103574,-0.19578508968247701,-46.13981189638291,0.29086286109027587,0.29086286109027587,3.6715065998394656,3.6715065998394656,0.39543143265345065,1.865479979736577,-0.21316158997734164
2012-06-30,-0.7911493599586001,-0.7911493599586001,0.022721125382498514,-2.4517018404876763,-0.15334137201145254,-46.30552747675913,0.27810201448486516,0.27810201448486516,3.687269143096621,3.687269143096621,0.38905100515520297,1.8660513399508323,-0.21507777714442058
2012-09-30,-0.9993795032723934,-0.9993795032723934,-0.028927584934016738,-2.926532629460322,-0.24237207111298326,-46.3166658794214,0.2980304632306011,0.2980304632306011,3.6843192946181906,3.6843192946181906,0.3990152336816579,1.864382044708983,-0.1982424821172144
2012-12-31,-1.0550609609938635,-1.0550609609938635,-0.01428692627792777,-2.9686650891767274,-0.23850587561857692,-46.34613299634529,0.3008685922910998,0.3008685922910998,3.6770981572773196,3.6770981572773196,0.40043429409985615,1.8736655552017525,-0.2038588185669017
2013-03-31,-0.9210730764526776,-0.9210730764526776,0.015428883000923231,-2.555615112267664,-0.18627187993858327,-46.26992857799128,0.28363344520440353,0.28363344520440353,3.680162323571542,3.680162323571542,0.39181672462743855,1.8526939722166567,-0.2356155239294799
2013-06-30,-0.9486432353429871,-0.9486432353429871,0.0020360203010026698,-2.53024516250672,-0.19493110706436786,-46.31654477787368,0.28628478322749384,0.28628478322749384,3.6663495699904525,3.6663495699904525,0.39314238960876247,1.8602445266990613,-0.1973679337848815
2013-09-30,-0.8923067405146007,-0.8923067405146007,0.02389125170514193,-2.724966282495562,-0.18853678934520188,-46.36551326797451,0.30307583500737484,0.30307583500737484,3.6783020495835226,3.6783020495835226,0.401537919488622,1.8699724284383243,-0.20321009212004504
2013-12-31,-0.7800459057172359,-0.7800459057172359,-0.018111267710008202,-2.248726715141968,-0.17782941918939862,-46.21409137777539,0.2837509428533746,0.2837509428533746,3.6814631380612854,3.6814631380612854,0.39187546946160207,1.8500603382688487,-0.21255971502723983
2014-03-31,-0.8955412789432331,-0.8955412789432331,0.01864548917948896,-2.58259750867098,-0.24202212368868442,-46.39756770006563,0.28296684331221506,0.28296684331221506,3.6705452891648123,3.6705452891648123,0.3914834236015419,1.8582996677077877,-0.20504704143168445
2014-06-30,-1.026229223351179,-1.026229223351179,0.004448761785953876,-2.9190777113188444,-0.13962073152655913,-46.291141529199415,0.29371621265835574,0.29371621265835574,3.687263399500714,3.687263399500714,0.3968581044031978,1.8643360476443525,-0.18957029967742306
2014-09-30,-0.8501095930412955,-0.8501095930412955,0.007656232632830483,-2.4409179764125444,-0.1697323748357076,-46.423407492501205,0.29885929539125605,0.29885929539125605,3.68931952200602,3.68931952200602,0.39942964960234834,1.8501394648215794,-0.17841808631267722
2014-12-31,-0.8860819125178835,-0.8860819125178835,0.012132433585862266,-2.766771809145938,-0.1321308079501344,-46.40919470007398,0.2833647503035331,0.2833647503035331,3.6763916957337126,3.6763916957337126,0.3916823732641135,1.869499939955884,-0.16884058292672086
